Price,close,high,low,open,volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Datetime,,,,,
2025-04-04 14:19:00+00:00,95.71499633789062,95.7699966430664,95.2300033569336,95.36499786376953,1450408
2025-04-04 14:20:00+00:00,96.12750244140625,96.2300033569336,95.63999938964844,95.70500183105469,1754284
2025-04-04 14:21:00+00:00,95.88999938964844,96.26000213623047,95.875,96.1187973022461,1331626
2025-04-04 14:22:00+00:00,95.80500030517578,95.95999908447266,95.6604995727539,95.87999725341797,1139777
2025-04-04 14:23:00+00:00,95.51000213623047,95.81500244140625,95.5,95.80000305175781,1245323
2025-04-04 14:24:00+00:00,95.20999908447266,95.6969985961914,95.08000183105469,95.51000213623047,1777985
2025-04-04 14:25:00+00:00,95.46499633789062,95.54000091552734,95.1050033569336,95.21499633789062,1207536
2025-04-04 14:26:00+00:00,95.13999938964844,95.66000366210938,95.01000213623047,95.47000122070312,1491194
2025-04-04 14:27:00+00:00,95.08999633789062,95.25,95.0199966430664,95.12000274658203,1069368
2025-04-04 14:28:00+00:00,94.8324966430664,95.13999938964844,94.7699966430664,95.08000183105469,4335453
2025-04-04 14:29:00+00:00,94.60579681396484,94.93000030517578,94.55999755859375,94.82980346679688,1919524
2025-04-04 14:30:00+00:00,95.05999755859375,95.30000305175781,94.6050033569336,94.6050033569336,2166944
2025-04-04 14:31:00+00:00,94.87000274658203,95.08999633789062,94.77010345458984,95.06490325927734,1077703
2025-04-04 14:32:00+00:00,94.7300033569336,95.05000305175781,94.72000122070312,94.87000274658203,1242886
2025-04-04 14:33:00+00:00,94.77999877929688,95.16000366210938,94.6500015258789,94.7300033569336,1777496
2025-04-04 14:34:00+00:00,94.4800033569336,94.78500366210938,94.47000122070312,94.76499938964844,1510918
2025-04-04 14:35:00+00:00,94.45500183105469,94.64810180664062,94.38500213623047,94.48999786376953,1542624
2025-04-04 14:36:00+00:00,94.37799835205078,94.48999786376953,94.22000122070312,94.43049621582031,1833070
2025-04-04 14:37:00+00:00,94.66380310058594,94.7699966430664,94.25,94.37000274658203,1682960
2025-04-04 14:38:00+00:00,94.5999984741211,94.87000274658203,94.375,94.6697998046875,1389268
2025-04-04 14:39:00+00:00,94.77999877929688,94.93000030517578,94.5510025024414,94.62000274658203,1195966
2025-04-04 14:40:00+00:00,94.71499633789062,95.04000091552734,94.62999725341797,94.80000305175781,1330100
2025-04-04 14:41:00+00:00,94.87000274658203,94.94889831542969,94.5,94.71499633789062,1228272
2025-04-04 14:42:00+00:00,94.92639923095703,95.0,94.78880310058594,94.87999725341797,974885
2025-04-04 14:43:00+00:00,94.85990142822266,94.98999786376953,94.71060180664062,94.91000366210938,817624
2025-04-04 14:44:00+00:00,94.5780029296875,94.9625015258789,94.4800033569336,94.85800170898438,1292197
2025-04-04 14:45:00+00:00,94.52729797363281,94.72000122070312,94.4800033569336,94.56999969482422,1324073
2025-04-04 14:46:00+00:00,93.9198989868164,94.5199966430664,93.86000061035156,94.5,2477371
2025-04-04 14:47:00+00:00,93.6050033569336,94.0,93.55000305175781,93.91840362548828,1958051
2025-04-04 14:48:00+00:00,93.2417984008789,93.62000274658203,93.2300033569336,93.6050033569336,2686313
2025-04-04 14:49:00+00:00,92.68499755859375,93.41000366210938,92.5999984741211,93.25,3546955
2025-04-04 14:50:00+00:00,92.13999938964844,93.05999755859375,92.11000061035156,92.68499755859375,3913477
2025-04-04 14:51:00+00:00,93.36000061035156,93.37000274658203,92.11000061035156,92.15499877929688,3686160
2025-04-04 14:52:00+00:00,93.55999755859375,93.81009674072266,93.15599822998047,93.35980224609375,2671006
2025-04-04 14:53:00+00:00,93.93080139160156,94.0,93.55999755859375,93.5873031616211,2124761
2025-04-04 14:54:00+00:00,93.8499984741211,94.08000183105469,93.73999786376953,93.93499755859375,1686988
2025-04-04 14:55:00+00:00,93.75499725341797,94.2300033569336,93.70999908447266,93.8499984741211,1797285
2025-04-04 14:56:00+00:00,94.18900299072266,94.33000183105469,93.52999877929688,93.75499725341797,1491661
2025-04-04 14:57:00+00:00,94.27999877929688,94.4000015258789,94.09049987792969,94.18000030517578,1199577
2025-04-04 14:58:00+00:00,94.45999908447266,94.58000183105469,94.25,94.27999877929688,1559651
2025-04-04 14:59:00+00:00,94.18000030517578,94.48999786376953,94.08000183105469,94.45099639892578,1411561
2025-04-04 15:00:00+00:00,94.37120056152344,94.38999938964844,93.62999725341797,94.18000030517578,1514052
2025-04-04 15:01:00+00:00,95.18099975585938,95.3499984741211,94.12999725341797,94.38870239257812,3418690
2025-04-04 15:02:00+00:00,95.26000213623047,95.37999725341797,94.81999969482422,95.19000244140625,1887315
2025-04-04 15:03:00+00:00,95.3499984741211,95.54000091552734,95.1500015258789,95.25749969482422,1797440
2025-04-04 15:04:00+00:00,95.38999938964844,95.71929931640625,95.26000213623047,95.34400177001953,1914932
2025-04-04 15:05:00+00:00,94.93000030517578,95.56999969482422,94.7699966430664,95.37999725341797,1551037
2025-04-04 15:06:00+00:00,94.58999633789062,95.0999984741211,94.58100128173828,94.91999816894531,1200111
2025-04-04 15:07:00+00:00,94.16000366210938,94.66500091552734,94.12999725341797,94.63999938964844,1499971
2025-04-04 15:08:00+00:00,94.44999694824219,94.70999908447266,94.03099822998047,94.13580322265625,1401551
2025-04-04 15:09:00+00:00,94.66000366210938,94.7300033569336,94.37000274658203,94.4800033569336,1157765
2025-04-04 15:10:00+00:00,95.04000091552734,95.22000122070312,94.56999969482422,94.66000366210938,1410347
2025-04-04 15:11:00+00:00,95.19000244140625,95.36000061035156,94.91000366210938,95.05000305175781,1264831
2025-04-04 15:12:00+00:00,95.68000030517578,95.73999786376953,95.1500015258789,95.20500183105469,1475713
2025-04-04 15:13:00+00:00,95.97989654541016,96.05000305175781,95.25,95.67500305175781,1729738
2025-04-04 15:14:00+00:00,95.80000305175781,96.18000030517578,95.66999816894531,95.9749984741211,1395393
2025-04-04 15:15:00+00:00,96.3949966430664,96.5,95.76499938964844,95.79070281982422,1748386
2025-04-04 15:16:00+00:00,95.73999786376953,96.44999694824219,95.7300033569336,96.37999725341797,1733895
2025-04-04 15:17:00+00:00,95.85749816894531,96.12000274658203,95.55000305175781,95.73300170898438,1406263
2025-04-04 15:18:00+00:00,95.87999725341797,96.17500305175781,95.76000213623047,95.83000183105469,1590242
2025-04-04 15:19:00+00:00,95.44000244140625,95.90029907226562,95.41999816894531,95.83999633789062,1522624
2025-04-04 15:20:00+00:00,96.01000213623047,96.0999984741211,95.3499984741211,95.43000030517578,1073621
2025-04-04 15:21:00+00:00,96.1500015258789,96.2699966430664,95.94999694824219,96.018798828125,1068031
2025-04-04 15:22:00+00:00,95.82029724121094,96.13999938964844,95.6500015258789,96.13999938964844,1198732
2025-04-04 15:23:00+00:00,96.05000305175781,96.13970184326172,95.7688980102539,95.80000305175781,1020635
2025-04-04 15:24:00+00:00,96.44999694824219,96.56999969482422,95.91500091552734,96.04000091552734,1390037
2025-04-04 15:25:00+00:00,95.73999786376953,96.45970153808594,95.34020233154297,96.45970153808594,1793028
2025-04-04 15:26:00+00:00,95.44000244140625,95.90499877929688,95.41000366210938,95.73999786376953,1119745
2025-04-04 15:27:00+00:00,95.625,95.91999816894531,95.33999633789062,95.43000030517578,1230724
2025-04-04 15:28:00+00:00,95.74759674072266,95.95999908447266,95.44000244140625,95.62999725341797,939115
2025-04-04 15:29:00+00:00,95.0999984741211,95.7699966430664,94.95999908447266,95.74500274658203,1612221
2025-04-04 15:30:00+00:00,95.12010192871094,95.6500015258789,95.04000091552734,95.0999984741211,1533912
2025-04-04 15:31:00+00:00,95.29000091552734,95.29000091552734,94.91000366210938,95.11000061035156,979115
2025-04-04 15:32:00+00:00,94.9749984741211,95.33000183105469,94.95999908447266,95.30000305175781,672540
2025-04-04 15:33:00+00:00,95.19000244140625,95.38999938964844,94.94999694824219,94.9800033569336,758895
2025-04-04 15:34:00+00:00,95.0875015258789,95.2698974609375,94.9000015258789,95.19000244140625,666416
2025-04-04 15:35:00+00:00,94.77999877929688,95.26000213623047,94.75,95.08999633789062,911972
2025-04-04 15:36:00+00:00,94.40499877929688,94.93000030517578,94.33999633789062,94.77999877929688,1089876
2025-04-04 15:37:00+00:00,94.1500015258789,94.43000030517578,94.0199966430664,94.40499877929688,1272033
2025-04-04 15:38:00+00:00,94.55010223388672,94.5999984741211,94.0999984741211,94.1500015258789,870932
2025-04-04 15:39:00+00:00,94.33999633789062,94.58270263671875,94.29000091552734,94.56999969482422,746346
2025-04-04 15:40:00+00:00,94.49199676513672,94.55000305175781,94.25379943847656,94.31500244140625,692059
2025-04-04 15:41:00+00:00,94.55000305175781,94.72000122070312,94.44000244140625,94.4800033569336,769326
2025-04-04 15:42:00+00:00,94.93000030517578,95.0,94.5,94.54000091552734,916959
2025-04-04 15:43:00+00:00,94.83000183105469,95.0199966430664,94.62999725341797,94.93499755859375,733506
2025-04-04 15:44:00+00:00,94.83000183105469,95.0,94.6500015258789,94.82710266113281,859627
2025-04-04 15:45:00+00:00,94.55999755859375,94.87999725341797,94.43000030517578,94.82499694824219,983416
2025-04-04 15:46:00+00:00,94.87999725341797,95.01000213623047,94.55999755859375,94.56999969482422,608702
2025-04-04 15:47:00+00:00,95.18000030517578,95.26000213623047,94.80000305175781,94.87100219726562,885939
2025-04-04 15:48:00+00:00,95.21849822998047,95.26000213623047,95.0199966430664,95.18000030517578,772910
2025-04-04 15:49:00+00:00,95.58999633789062,95.7300033569336,95.21499633789062,95.22000122070312,1144800
2025-04-04 15:50:00+00:00,95.40589904785156,95.61000061035156,95.33000183105469,95.58999633789062,764463
2025-04-04 15:51:00+00:00,95.45989990234375,95.8499984741211,95.37999725341797,95.4000015258789,872316
2025-04-04 15:52:00+00:00,95.55000305175781,95.62000274658203,95.4000015258789,95.44999694824219,635903
2025-04-04 15:53:00+00:00,95.27999877929688,95.61000061035156,95.22000122070312,95.55000305175781,650537
2025-04-04 15:54:00+00:00,95.33000183105469,95.5,95.23500061035156,95.29000091552734,481311
2025-04-04 15:55:00+00:00,95.71990203857422,95.73999786376953,95.29000091552734,95.30999755859375,872564
2025-04-04 15:56:00+00:00,95.40899658203125,95.77999877929688,95.30000305175781,95.70279693603516,620337
2025-04-04 15:57:00+00:00,95.25,95.61000061035156,95.22000122070312,95.4000015258789,3137386
2025-04-04 15:58:00+00:00,94.80000305175781,95.33000183105469,94.75,95.25,941307
2025-04-04 15:59:00+00:00,94.65879821777344,94.86000061035156,94.61000061035156,94.79000091552734,714757
2025-04-04 16:00:00+00:00,94.81739807128906,95.0,94.62000274658203,94.66000366210938,735073
2025-04-04 16:01:00+00:00,95.08999633789062,95.125,94.69999694824219,94.80000305175781,654648
2025-04-04 16:02:00+00:00,95.11000061035156,95.24980163574219,94.94000244140625,95.11000061035156,688455
2025-04-04 16:03:00+00:00,95.12999725341797,95.25,94.97000122070312,95.06999969482422,539091
2025-04-04 16:04:00+00:00,94.92729949951172,95.19000244140625,94.90499877929688,95.1500015258789,550010
2025-04-04 16:05:00+00:00,95.37000274658203,95.41000366210938,94.88899993896484,94.91500091552734,669361
2025-04-04 16:06:00+00:00,95.33059692382812,95.54499816894531,95.13999938964844,95.37999725341797,705053
2025-04-04 16:07:00+00:00,95.08899688720703,95.44000244140625,95.05829620361328,95.3270034790039,487919
2025-04-04 16:08:00+00:00,95.07499694824219,95.2699966430664,95.0199966430664,95.08499908447266,548293
2025-04-04 16:09:00+00:00,95.11009979248047,95.13999938964844,95.02999877929688,95.06999969482422,339692
2025-04-04 16:10:00+00:00,95.375,95.73999786376953,95.02999877929688,95.11000061035156,1008184
2025-04-04 16:11:00+00:00,95.41000366210938,95.43000030517578,95.20999908447266,95.37999725341797,499296
2025-04-04 16:12:00+00:00,95.09420013427734,95.4041976928711,95.08999633789062,95.4041976928711,521224
2025-04-04 16:13:00+00:00,95.29000091552734,95.44999694824219,95.08000183105469,95.08999633789062,873402
2025-04-04 16:14:00+00:00,95.33999633789062,95.44000244140625,95.2300033569336,95.30999755859375,533516
2025-04-04 16:15:00+00:00,95.16000366210938,95.48999786376953,95.12999725341797,95.34500122070312,1236642
2025-04-04 16:16:00+00:00,94.78900146484375,95.23870086669922,94.77999877929688,95.1500015258789,1071636
2025-04-04 16:17:00+00:00,94.44000244140625,94.78500366210938,94.38269805908203,94.78500366210938,1039279
2025-04-04 16:18:00+00:00,94.38009643554688,94.62000274658203,94.31999969482422,94.4386978149414,1214851
2025-04-04 16:19:00+00:00,94.17980194091797,94.40499877929688,94.06999969482422,94.38500213623047,1185543
2025-04-04 16:20:00+00:00,94.2499008178711,94.33999633789062,94.13999938964844,94.18000030517578,776694
2025-04-04 16:21:00+00:00,94.4000015258789,94.53990173339844,94.19000244140625,94.2300033569336,657277
2025-04-04 16:22:00+00:00,94.07839965820312,94.41999816894531,94.06220245361328,94.41500091552734,732548
2025-04-04 16:23:00+00:00,93.80000305175781,94.1166000366211,93.80000305175781,94.06999969482422,1635082
2025-04-04 16:24:00+00:00,93.91000366210938,93.93000030517578,93.66000366210938,93.80000305175781,944672
2025-04-04 16:25:00+00:00,93.9761962890625,94.02999877929688,93.84429931640625,93.8949966430664,778625
2025-04-04 16:26:00+00:00,93.67009735107422,94.08999633789062,93.66999816894531,93.97000122070312,831569
2025-04-04 16:27:00+00:00,93.79000091552734,93.97000122070312,93.62999725341797,93.66500091552734,603495
2025-04-04 16:28:00+00:00,93.94999694824219,93.95500183105469,93.68000030517578,93.78500366210938,627145
2025-04-04 16:29:00+00:00,93.82990264892578,94.04499816894531,93.80000305175781,93.94999694824219,700636
2025-04-04 16:30:00+00:00,93.78500366210938,93.97000122070312,93.74009704589844,93.83000183105469,677947
2025-04-04 16:31:00+00:00,93.86000061035156,93.93000030517578,93.7041015625,93.79000091552734,632512
2025-04-04 16:32:00+00:00,93.62999725341797,93.87000274658203,93.57489776611328,93.868896484375,801013
2025-04-04 16:33:00+00:00,93.51499938964844,93.75,93.44999694824219,93.62999725341797,797446
2025-04-04 16:34:00+00:00,93.33499908447266,93.56500244140625,93.33000183105469,93.5,709098
2025-04-04 16:35:00+00:00,93.5886001586914,93.58999633789062,93.23999786376953,93.33499908447266,1149748
2025-04-04 16:36:00+00:00,93.87999725341797,93.88999938964844,93.54499816894531,93.56999969482422,911213
2025-04-04 16:37:00+00:00,94.03009796142578,94.05999755859375,93.81999969482422,93.87999725341797,884312
2025-04-04 16:38:00+00:00,94.05999755859375,94.19000244140625,93.9800033569336,94.02999877929688,713515
2025-04-04 16:39:00+00:00,94.22000122070312,94.30000305175781,94.01000213623047,94.06749725341797,775492
2025-04-04 16:40:00+00:00,94.06500244140625,94.44000244140625,94.0199966430664,94.22000122070312,801162
2025-04-04 16:41:00+00:00,94.3499984741211,94.37999725341797,94.04499816894531,94.06999969482422,960598
2025-04-04 16:42:00+00:00,94.22000122070312,94.37999725341797,94.05999755859375,94.3499984741211,749560
2025-04-04 16:43:00+00:00,94.16999816894531,94.25,94.0199966430664,94.21929931640625,577925
2025-04-04 16:44:00+00:00,93.94499969482422,94.27999877929688,93.91010284423828,94.16999816894531,969411
2025-04-04 16:45:00+00:00,94.06199645996094,94.16500091552734,93.80000305175781,93.94499969482422,882364
2025-04-04 16:46:00+00:00,93.95010375976562,94.18000030517578,93.94499969482422,94.05999755859375,559369
2025-04-04 16:47:00+00:00,93.86000061035156,94.0,93.79000091552734,93.95500183105469,518195
2025-04-04 16:48:00+00:00,93.87979888916016,93.98619842529297,93.81999969482422,93.86990356445312,447426
2025-04-04 16:49:00+00:00,93.9000015258789,94.06999969482422,93.7699966430664,93.87000274658203,562287
2025-04-04 16:50:00+00:00,93.86499786376953,94.08000183105469,93.8499984741211,93.89610290527344,509200
2025-04-04 16:51:00+00:00,94.25980377197266,94.26000213623047,93.75,93.86000061035156,709556
2025-04-04 16:52:00+00:00,94.05999755859375,94.3511962890625,94.04000091552734,94.25,607295
2025-04-04 16:53:00+00:00,94.0999984741211,94.12000274658203,93.88999938964844,94.05000305175781,390200
2025-04-04 16:54:00+00:00,94.11000061035156,94.12999725341797,93.9800033569336,94.08999633789062,474241
2025-04-04 16:55:00+00:00,94.02999877929688,94.27999877929688,93.98999786376953,94.11000061035156,514537
2025-04-04 16:56:00+00:00,94.2699966430664,94.43000030517578,94.02999877929688,94.02999877929688,685397
2025-04-04 16:57:00+00:00,94.37000274658203,94.41999816894531,94.13999938964844,94.26000213623047,489917
2025-04-04 16:58:00+00:00,94.30000305175781,94.4800033569336,94.2699966430664,94.37000274658203,702352
2025-04-04 16:59:00+00:00,94.08760070800781,94.33999633789062,94.07499694824219,94.30999755859375,497391
2025-04-04 17:00:00+00:00,94.23999786376953,94.44000244140625,94.05999755859375,94.08000183105469,483757
2025-04-04 17:01:00+00:00,93.9697036743164,94.30840301513672,93.86000061035156,94.2300033569336,678134
2025-04-04 17:02:00+00:00,94.45999908447266,94.45999908447266,93.9000015258789,93.96499633789062,864128
2025-04-04 17:03:00+00:00,94.30999755859375,94.58000183105469,94.20999908447266,94.44999694824219,844641
2025-04-04 17:04:00+00:00,94.29499816894531,94.5,94.20500183105469,94.30000305175781,482201
2025-04-04 17:05:00+00:00,94.3550033569336,94.58000183105469,94.2699966430664,94.27999877929688,661650
2025-04-04 17:06:00+00:00,94.1500015258789,94.37000274658203,94.06999969482422,94.3499984741211,450310
2025-04-04 17:07:00+00:00,94.24500274658203,94.25,94.10980224609375,94.13999938964844,368555
2025-04-04 17:08:00+00:00,94.19999694824219,94.3499984741211,94.19000244140625,94.25,514309
2025-04-04 17:09:00+00:00,94.17420196533203,94.2300033569336,94.010498046875,94.19000244140625,632747
2025-04-04 17:10:00+00:00,94.19139862060547,94.38999938964844,94.11000061035156,94.18499755859375,608041
2025-04-04 17:11:00+00:00,94.05999755859375,94.19989776611328,94.02999877929688,94.19000244140625,475270
2025-04-04 17:12:00+00:00,93.83999633789062,94.16000366210938,93.83999633789062,94.04010009765625,736964
2025-04-04 17:13:00+00:00,93.94249725341797,94.04000091552734,93.83000183105469,93.83879852294922,519866
2025-04-04 17:14:00+00:00,93.77999877929688,93.92009735107422,93.68000030517578,93.92009735107422,826945
2025-04-04 17:15:00+00:00,93.78009796142578,93.84629821777344,93.69999694824219,93.77999877929688,702738
2025-04-04 17:16:00+00:00,93.54989624023438,93.79000091552734,93.4800033569336,93.77999877929688,1189363
2025-04-04 17:17:00+00:00,93.63500213623047,93.7300033569336,93.51000213623047,93.52999877929688,444008
2025-04-04 17:18:00+00:00,93.61530303955078,93.66999816894531,93.39009857177734,93.61499786376953,697278
2025-04-04 17:19:00+00:00,93.9197998046875,93.94239807128906,93.5199966430664,93.61000061035156,845393
2025-04-04 17:20:00+00:00,93.94999694824219,93.98999786376953,93.83000183105469,93.93000030517578,623987
2025-04-04 17:21:00+00:00,94.15499877929688,94.15499877929688,93.8499984741211,93.94000244140625,961886
2025-04-04 17:22:00+00:00,94.20819854736328,94.3499984741211,94.12999725341797,94.16000366210938,782447
2025-04-04 17:23:00+00:00,94.29499816894531,94.47000122070312,94.0999984741211,94.20500183105469,732910
2025-04-04 17:24:00+00:00,94.3489990234375,94.37999725341797,94.18000030517578,94.29499816894531,582188
2025-04-04 17:25:00+00:00,94.44000244140625,94.54000091552734,94.32749938964844,94.3499984741211,703669
2025-04-04 17:26:00+00:00,94.37000274658203,94.53500366210938,94.19000244140625,94.44000244140625,716689
2025-04-04 17:27:00+00:00,94.29000091552734,94.48999786376953,94.20999908447266,94.37999725341797,527684
2025-04-04 17:28:00+00:00,94.1449966430664,94.33000183105469,94.12100219726562,94.30000305175781,2548814
2025-04-04 17:29:00+00:00,94.10009765625,94.27999877929688,94.09500122070312,94.13999938964844,483261
2025-04-04 17:30:00+00:00,93.86000061035156,94.11000061035156,93.83999633789062,94.11000061035156,648552
2025-04-04 17:31:00+00:00,93.77999877929688,93.91999816894531,93.66500091552734,93.87000274658203,602851
2025-04-04 17:32:00+00:00,93.9800033569336,94.10749816894531,93.69999694824219,93.78880310058594,741628
2025-04-04 17:33:00+00:00,94.16999816894531,94.2300033569336,93.79000091552734,93.96009826660156,608233
2025-04-04 17:34:00+00:00,94.16000366210938,94.36000061035156,93.95999908447266,94.17400360107422,670979
2025-04-04 17:35:00+00:00,94.16999816894531,94.37000274658203,94.05999755859375,94.13999938964844,624446
2025-04-04 17:36:00+00:00,94.31999969482422,94.41999816894531,94.16020202636719,94.16020202636719,596190
2025-04-04 17:37:00+00:00,94.43800354003906,94.4800033569336,94.13999938964844,94.31999969482422,628098
2025-04-04 17:38:00+00:00,94.44000244140625,94.71430206298828,94.43000030517578,94.44010162353516,749079
2025-04-04 17:39:00+00:00,94.57990264892578,94.66000366210938,94.37000274658203,94.43000030517578,576108
2025-04-04 17:40:00+00:00,94.6500015258789,94.68000030517578,94.4000015258789,94.57499694824219,849489
2025-04-04 17:41:00+00:00,94.7300033569336,94.86000061035156,94.48999786376953,94.63999938964844,717556
2025-04-04 17:42:00+00:00,94.84500122070312,94.86000061035156,94.69999694824219,94.7249984741211,528306
2025-04-04 17:43:00+00:00,94.58999633789062,94.88999938964844,94.55999755859375,94.83999633789062,722149
2025-04-04 17:44:00+00:00,94.5199966430664,94.70999908447266,94.47489929199219,94.6001968383789,512676
2025-04-04 17:45:00+00:00,94.59500122070312,94.86000061035156,94.4800033569336,94.50499725341797,727745
2025-04-04 17:46:00+00:00,94.77999877929688,94.88009643554688,94.5999984741211,94.5999984741211,476146
2025-04-04 17:47:00+00:00,94.74700164794922,94.8499984741211,94.69999694824219,94.7750015258789,535906
2025-04-04 17:48:00+00:00,95.12999725341797,95.16999816894531,94.6500015258789,94.74500274658203,1347265
2025-04-04 17:49:00+00:00,95.25,95.26000213623047,95.01000213623047,95.13500213623047,842022
2025-04-04 17:50:00+00:00,94.93910217285156,95.26000213623047,94.86000061035156,95.2583999633789,815906
2025-04-04 17:51:00+00:00,95.15499877929688,95.19989776611328,94.8499984741211,94.93000030517578,690314
2025-04-04 17:52:00+00:00,95.02999877929688,95.30000305175781,94.94999694824219,95.1500015258789,732351
2025-04-04 17:53:00+00:00,95.11930084228516,95.2300033569336,95.0,95.03990173339844,457478
2025-04-04 17:54:00+00:00,95.11859893798828,95.16000366210938,94.98999786376953,95.11019897460938,472905
2025-04-04 17:55:00+00:00,94.9800033569336,95.12999725341797,94.7300033569336,95.12000274658203,739594
2025-04-04 17:56:00+00:00,95.30999755859375,95.31999969482422,94.95899963378906,94.98500061035156,750312
2025-04-04 17:57:00+00:00,95.43109893798828,95.48259735107422,95.22000122070312,95.30000305175781,649196
